,procesdag,cust_id,aantal_pakketten,aantal_pakketten_volgende_dag
748,5/6/2015,klant_5,0,0
749,5/6/2015,klant_6,0,0
750,5/7/2015,klant_1,6452,4891
751,5/7/2015,klant_2,2440,2011
752,5/7/2015,klant_3,3,7
753,5/7/2015,klant_4,0,0
754,5/7/2015,klant_5,0,0
755,5/7/2015,klant_6,0,0
756,5/8/2015,klant_1,4891,0
757,5/8/2015,klant_2,2011,0
758,5/8/2015,klant_3,7,0
759,5/8/2015,klant_4,0,0
760,5/8/2015,klant_5,0,0
761,5/8/2015,klant_6,0,0
762,5/9/2015,klant_1,0,4
763,5/9/2015,klant_2,0,6
764,5/9/2015,klant_3,0,0
765,5/9/2015,klant_4,0,0
766,5/9/2015,klant_5,0,0
767,5/9/2015,klant_6,0,0
768,5/10/2015,klant_1,4,5871
769,5/10/2015,klant_2,6,5329
770,5/10/2015,klant_3,0,11
771,5/10/2015,klant_4,0,0
772,5/10/2015,klant_5,0,0
773,5/10/2015,klant_6,0,0
774,5/11/2015,klant_1,5871,7280
775,5/11/2015,klant_2,5329,2230
776,5/11/2015,klant_3,11,7
777,5/11/2015,klant_4,0,0
778,5/11/2015,klant_5,0,0
779,5/11/2015,klant_6,0,0
780,5/12/2015,klant_1,7280,7492
781,5/12/2015,klant_2,2230,2517
782,5/12/2015,klant_3,7,2
783,5/12/2015,klant_4,0,0
784,5/12/2015,klant_5,0,0
785,5/12/2015,klant_6,0,0
786,5/13/2015,klant_1,7492,0
787,5/13/2015,klant_2,2517,0
788,5/13/2015,klant_3,2,0
789,5/13/2015,klant_4,0,0
790,5/13/2015,klant_5,0,0
791,5/13/2015,klant_6,0,0
792,5/14/2015,klant_1,0,6232
793,5/14/2015,klant_2,0,4844
794,5/14/2015,klant_3,0,3
795,5/14/2015,klant_4,0,0
796,5/14/2015,klant_5,0,0
797,5/14/2015,klant_6,0,0
798,5/15/2015,klant_1,6232,0
799,5/15/2015,klant_2,4844,0
800,5/15/2015,klant_3,3,0
801,5/15/2015,klant_4,0,0
802,5/15/2015,klant_5,0,0
803,5/15/2015,klant_6,0,0
804,5/16/2015,klant_1,0,0
805,5/16/2015,klant_2,0,2
806,5/16/2015,klant_3,0,0
807,5/16/2015,klant_4,0,0
808,5/16/2015,klant_5,0,0
809,5/16/2015,klant_6,0,0
810,5/17/2015,klant_1,0,6430
811,5/17/2015,klant_2,2,4392
812,5/17/2015,klant_3,0,11
813,5/17/2015,klant_4,0,0
814,5/17/2015,klant_5,0,0
815,5/17/2015,klant_6,0,0
816,5/18/2015,klant_1,6430,6257
817,5/18/2015,klant_2,4392,1293
818,5/18/2015,klant_3,11,7
819,5/18/2015,klant_4,0,0
820,5/18/2015,klant_5,0,0
821,5/18/2015,klant_6,0,0
822,5/19/2015,klant_1,6257,6562
823,5/19/2015,klant_2,1293,3494
824,5/19/2015,klant_3,7,6
825,5/19/2015,klant_4,0,0
826,5/19/2015,klant_5,0,0
827,5/19/2015,klant_6,0,0
828,5/20/2015,klant_1,6562,6337
829,5/20/2015,klant_2,3494,1871
830,5/20/2015,klant_3,6,2
831,5/20/2015,klant_4,0,0
832,5/20/2015,klant_5,0,0
833,5/20/2015,klant_6,0,0
834,5/21/2015,klant_1,6337,5855
835,5/21/2015,klant_2,1871,2176
836,5/21/2015,klant_3,2,6
837,5/21/2015,klant_4,0,0
838,5/21/2015,klant_5,0,0
839,5/21/2015,klant_6,0,0
840,5/22/2015,klant_1,5855,0
841,5/22/2015,klant_2,2176,0
842,5/22/2015,klant_3,6,0
843,5/22/2015,klant_4,0,0
844,5/22/2015,klant_5,0,0
845,5/22/2015,klant_6,0,0
846,5/23/2015,klant_1,0,0
847,5/23/2015,klant_2,0,0
848,5/23/2015,klant_3,0,0
849,5/23/2015,klant_4,0,0
850,5/23/2015,klant_5,0,0
851,5/23/2015,klant_6,0,0
852,5/24/2015,klant_1,0,10
853,5/24/2015,klant_2,0,1
854,5/24/2015,klant_3,0,0
855,5/24/2015,klant_4,0,0
856,5/24/2015,klant_5,0,0
857,5/24/2015,klant_6,0,0
858,5/25/2015,klant_1,10,6386
859,5/25/2015,klant_2,1,5997
860,5/25/2015,klant_3,0,13
861,5/25/2015,klant_4,0,0
862,5/25/2015,klant_5,0,0
863,5/25/2015,klant_6,0,0
864,5/26/2015,klant_1,6386,6094
865,5/26/2015,klant_2,5997,2464
866,5/26/2015,klant_3,13,11
867,5/26/2015,klant_4,0,0
868,5/26/2015,klant_5,0,0
869,5/26/2015,klant_6,0,0
870,5/27/2015,klant_1,6094,6572
871,5/27/2015,klant_2,2464,2349
872,5/27/2015,klant_3,11,9
873,5/27/2015,klant_4,0,0
874,5/27/2015,klant_5,0,0
875,5/27/2015,klant_6,0,0
876,5/28/2015,klant_1,6572,4776
877,5/28/2015,klant_2,2349,2086
878,5/28/2015,klant_3,9,7
879,5/28/2015,klant_4,0,0
880,5/28/2015,klant_5,0,0
881,5/28/2015,klant_6,0,0
882,5/29/2015,klant_1,4776,0
883,5/29/2015,klant_2,2086,0
884,5/29/2015,klant_3,7,0
885,5/29/2015,klant_4,0,0
886,5/29/2015,klant_5,0,0
887,5/29/2015,klant_6,0,0
888,5/30/2015,klant_1,0,0
889,5/30/2015,klant_2,0,0
890,5/30/2015,klant_3,0,0
891,5/30/2015,klant_4,0,0
892,5/30/2015,klant_5,0,0
893,5/30/2015,klant_6,0,0
894,5/31/2015,klant_1,0,5926
895,5/31/2015,klant_2,0,4318
896,5/31/2015,klant_3,0,11
897,5/31/2015,klant_4,0,0
898,5/31/2015,klant_5,0,0
899,5/31/2015,klant_6,0,0
900,6/1/2015,klant_1,5926,6918
901,6/1/2015,klant_2,4318,3352
902,6/1/2015,klant_3,11,11
903,6/1/2015,klant_4,0,0
904,6/1/2015,klant_5,0,0
905,6/1/2015,klant_6,0,0
906,6/2/2015,klant_1,6918,5645
907,6/2/2015,klant_2,3352,3181
908,6/2/2015,klant_3,11,5
909,6/2/2015,klant_4,0,0
910,6/2/2015,klant_5,0,0
911,6/2/2015,klant_6,0,0
912,6/3/2015,klant_1,5645,5019
913,6/3/2015,klant_2,3181,2982
914,6/3/2015,klant_3,5,9
915,6/3/2015,klant_4,0,0
916,6/3/2015,klant_5,0,0
917,6/3/2015,klant_6,0,0
918,6/4/2015,klant_1,5019,4627
919,6/4/2015,klant_2,2982,1980
920,6/4/2015,klant_3,9,0
921,6/4/2015,klant_4,0,0
922,6/4/2015,klant_5,0,0
923,6/4/2015,klant_6,0,0
924,6/5/2015,klant_1,4627,0
925,6/5/2015,klant_2,1980,0
926,6/5/2015,klant_3,0,0
927,6/5/2015,klant_4,0,0
928,6/5/2015,klant_5,0,0
929,6/5/2015,klant_6,0,0
930,6/6/2015,klant_1,0,0
931,6/6/2015,klant_2,0,0
932,6/6/2015,klant_3,0,0
933,6/6/2015,klant_4,0,0
934,6/6/2015,klant_5,0,0
935,6/6/2015,klant_6,0,0
936,6/7/2015,klant_1,0,7235
937,6/7/2015,klant_2,0,6349
938,6/7/2015,klant_3,0,9
939,6/7/2015,klant_4,0,0
940,6/7/2015,klant_5,0,0
941,6/7/2015,klant_6,0,0
942,6/8/2015,klant_1,7235,6110
943,6/8/2015,klant_2,6349,2256
944,6/8/2015,klant_3,9,9
945,6/8/2015,klant_4,0,0
946,6/8/2015,klant_5,0,0
947,6/8/2015,klant_6,0,0
948,6/9/2015,klant_1,6110,4932
949,6/9/2015,klant_2,2256,1440
950,6/9/2015,klant_3,9,4
951,6/9/2015,klant_4,0,0
952,6/9/2015,klant_5,0,0
953,6/9/2015,klant_6,0,0
954,6/10/2015,klant_1,4932,5139
955,6/10/2015,klant_2,1440,2531
956,6/10/2015,klant_3,4,2
957,6/10/2015,klant_4,0,0
958,6/10/2015,klant_5,0,0
959,6/10/2015,klant_6,0,0
960,6/11/2015,klant_1,5139,5757
961,6/11/2015,klant_2,2531,2741
962,6/11/2015,klant_3,2,4
963,6/11/2015,klant_4,0,0
964,6/11/2015,klant_5,0,0
965,6/11/2015,klant_6,0,0
966,6/12/2015,klant_1,5757,0
967,6/12/2015,klant_2,2741,0
968,6/12/2015,klant_3,4,0
969,6/12/2015,klant_4,0,0
970,6/12/2015,klant_5,0,0
971,6/12/2015,klant_6,0,0
972,6/13/2015,klant_1,0,0
973,6/13/2015,klant_2,0,0
974,6/13/2015,klant_3,0,0
975,6/13/2015,klant_4,0,0
976,6/13/2015,klant_5,0,0
977,6/13/2015,klant_6,0,0
978,6/14/2015,klant_1,0,6102
979,6/14/2015,klant_2,0,5424
980,6/14/2015,klant_3,0,9
981,6/14/2015,klant_4,0,0
982,6/14/2015,klant_5,0,0
983,6/14/2015,klant_6,0,0
984,6/15/2015,klant_1,6102,7788
985,6/15/2015,klant_2,5424,1832
986,6/15/2015,klant_3,9,5
987,6/15/2015,klant_4,0,0
988,6/15/2015,klant_5,0,0
989,6/15/2015,klant_6,0,0
990,6/16/2015,klant_1,7788,4898
991,6/16/2015,klant_2,1832,2636
992,6/16/2015,klant_3,5,2
993,6/16/2015,klant_4,0,0
994,6/16/2015,klant_5,0,0
995,6/16/2015,klant_6,0,0
996,6/17/2015,klant_1,4898,5483
997,6/17/2015,klant_2,2636,2775
998,6/17/2015,klant_3,2,4
999,6/17/2015,klant_4,0,0
1000,6/17/2015,klant_5,0,0
1001,6/17/2015,klant_6,0,0
1002,6/18/2015,klant_1,5483,5095
1003,6/18/2015,klant_2,2775,2246
1004,6/18/2015,klant_3,4,6
1005,6/18/2015,klant_4,0,0
1006,6/18/2015,klant_5,0,0
1007,6/18/2015,klant_6,0,0
1008,6/19/2015,klant_1,5095,0
1009,6/19/2015,klant_2,2246,0
1010,6/19/2015,klant_3,6,0
1011,6/19/2015,klant_4,0,0
1012,6/19/2015,klant_5,0,0
1013,6/19/2015,klant_6,0,0
1014,6/20/2015,klant_1,0,0
1015,6/20/2015,klant_2,0,0
1016,6/20/2015,klant_3,0,0
1017,6/20/2015,klant_4,0,0
1018,6/20/2015,klant_5,0,0
1019,6/20/2015,klant_6,0,0
1020,6/21/2015,klant_1,0,5159
1021,6/21/2015,klant_2,0,5210
1022,6/21/2015,klant_3,0,18
1023,6/21/2015,klant_4,0,0
1024,6/21/2015,klant_5,0,0
1025,6/21/2015,klant_6,0,0
1026,6/22/2015,klant_1,5159,5650
1027,6/22/2015,klant_2,5210,1993
1028,6/22/2015,klant_3,18,4
1029,6/22/2015,klant_4,0,0
1030,6/22/2015,klant_5,0,0
1031,6/22/2015,klant_6,0,0
1032,6/23/2015,klant_1,5650,5453
1033,6/23/2015,klant_2,1993,2239
1034,6/23/2015,klant_3,4,7
1035,6/23/2015,klant_4,0,0
1036,6/23/2015,klant_5,0,0
1037,6/23/2015,klant_6,0,0
1038,6/24/2015,klant_1,5453,4983
1039,6/24/2015,klant_2,2239,1363
1040,6/24/2015,klant_3,7,7
1041,6/24/2015,klant_4,0,0
1042,6/24/2015,klant_5,0,0
1043,6/24/2015,klant_6,0,0
1044,6/25/2015,klant_1,4983,4582
1045,6/25/2015,klant_2,1363,2203
1046,6/25/2015,klant_3,7,6
1047,6/25/2015,klant_4,0,0
1048,6/25/2015,klant_5,0,0
1049,6/25/2015,klant_6,0,0
1050,6/26/2015,klant_1,4582,0
1051,6/26/2015,klant_2,2203,0
1052,6/26/2015,klant_3,6,0
1053,6/26/2015,klant_4,0,0
1054,6/26/2015,klant_5,0,0
1055,6/26/2015,klant_6,0,0
1056,6/27/2015,klant_1,0,1
1057,6/27/2015,klant_2,0,0
1058,6/27/2015,klant_3,0,0
1059,6/27/2015,klant_4,0,0
1060,6/27/2015,klant_5,0,0
1061,6/27/2015,klant_6,0,0
1062,6/28/2015,klant_1,1,5465
1063,6/28/2015,klant_2,0,3484
1064,6/28/2015,klant_3,0,27
1065,6/28/2015,klant_4,0,0
1066,6/28/2015,klant_5,0,0
1067,6/28/2015,klant_6,0,0
1068,6/29/2015,klant_1,5465,6795
1069,6/29/2015,klant_2,3484,4433
1070,6/29/2015,klant_3,27,16
1071,6/29/2015,klant_4,0,0
1072,6/29/2015,klant_5,0,0
1073,6/29/2015,klant_6,0,0
1074,6/30/2015,klant_1,6795,5319
1075,6/30/2015,klant_2,4433,1553
1076,6/30/2015,klant_3,16,12
1077,6/30/2015,klant_4,0,0
1078,6/30/2015,klant_5,0,0
1079,6/30/2015,klant_6,0,0
1080,7/1/2015,klant_1,5319,4525
1081,7/1/2015,klant_2,1553,2528
1082,7/1/2015,klant_3,12,12
1083,7/1/2015,klant_4,0,0
1084,7/1/2015,klant_5,0,0
1085,7/1/2015,klant_6,0,0
1086,7/2/2015,klant_1,4525,6051
1087,7/2/2015,klant_2,2528,2608
1088,7/2/2015,klant_3,12,11
1089,7/2/2015,klant_4,0,0
1090,7/2/2015,klant_5,0,0
1091,7/2/2015,klant_6,0,0
1092,7/3/2015,klant_1,6051,0
1093,7/3/2015,klant_2,2608,0
1094,7/3/2015,klant_3,11,0
1095,7/3/2015,klant_4,0,0
1096,7/3/2015,klant_5,0,0
1097,7/3/2015,klant_6,0,0
1098,7/4/2015,klant_1,0,0
1099,7/4/2015,klant_2,0,0
1100,7/4/2015,klant_3,0,0
1101,7/4/2015,klant_4,0,0
1102,7/4/2015,klant_5,0,0
1103,7/4/2015,klant_6,0,0
1104,7/5/2015,klant_1,0,6930
1105,7/5/2015,klant_2,0,4110
1106,7/5/2015,klant_3,0,23
1107,7/5/2015,klant_4,0,0
1108,7/5/2015,klant_5,0,0
1109,7/5/2015,klant_6,0,0
1110,7/6/2015,klant_1,6930,6539
1111,7/6/2015,klant_2,4110,1811
1112,7/6/2015,klant_3,23,22
1113,7/6/2015,klant_4,0,0
1114,7/6/2015,klant_5,0,0
1115,7/6/2015,klant_6,0,0
1116,7/7/2015,klant_1,6539,4503
1117,7/7/2015,klant_2,1811,1635
1118,7/7/2015,klant_3,22,10
1119,7/7/2015,klant_4,0,0
1120,7/7/2015,klant_5,0,0
1121,7/7/2015,klant_6,0,0
1122,7/8/2015,klant_1,4503,5033
1123,7/8/2015,klant_2,1635,2114
1124,7/8/2015,klant_3,10,11
1125,7/8/2015,klant_4,0,0
1126,7/8/2015,klant_5,0,0
1127,7/8/2015,klant_6,0,0
1128,7/9/2015,klant_1,5033,4717
1129,7/9/2015,klant_2,2114,2370
1130,7/9/2015,klant_3,11,11
1131,7/9/2015,klant_4,0,0
1132,7/9/2015,klant_5,0,0
1133,7/9/2015,klant_6,0,0
1134,7/10/2015,klant_1,4717,0
1135,7/10/2015,klant_2,2370,1
1136,7/10/2015,klant_3,11,0
1137,7/10/2015,klant_4,0,0
1138,7/10/2015,klant_5,0,0
1139,7/10/2015,klant_6,0,0
1140,7/11/2015,klant_1,0,1
1141,7/11/2015,klant_2,1,17
1142,7/11/2015,klant_3,0,0
1143,7/11/2015,klant_4,0,0
1144,7/11/2015,klant_5,0,0
1145,7/11/2015,klant_6,0,0
1146,7/12/2015,klant_1,1,5524
1147,7/12/2015,klant_2,17,3499
1148,7/12/2015,klant_3,0,0
1149,7/12/2015,klant_4,0,0
1150,7/12/2015,klant_5,0,0
1151,7/12/2015,klant_6,0,0
1152,7/13/2015,klant_1,5524,5466
1153,7/13/2015,klant_2,3499,2000
1154,7/13/2015,klant_3,0,0
1155,7/13/2015,klant_4,0,0
1156,7/13/2015,klant_5,0,0
1157,7/13/2015,klant_6,0,0
1158,7/14/2015,klant_1,5466,5937
1159,7/14/2015,klant_2,2000,1814
1160,7/14/2015,klant_3,0,0
1161,7/14/2015,klant_4,0,0
1162,7/14/2015,klant_5,0,0
1163,7/14/2015,klant_6,0,0
1164,7/15/2015,klant_1,5937,5255
1165,7/15/2015,klant_2,1814,2008
1166,7/15/2015,klant_3,0,0
1167,7/15/2015,klant_4,0,0
1168,7/15/2015,klant_5,0,0
1169,7/15/2015,klant_6,0,0
1170,7/16/2015,klant_1,5255,4197
1171,7/16/2015,klant_2,2008,1354
1172,7/16/2015,klant_3,0,0
1173,7/16/2015,klant_4,0,0
1174,7/16/2015,klant_5,0,0
1175,7/16/2015,klant_6,0,0
1176,7/17/2015,klant_1,4197,0
1177,7/17/2015,klant_2,1354,0
1178,7/17/2015,klant_3,0,0
1179,7/17/2015,klant_4,0,0
1180,7/17/2015,klant_5,0,0
1181,7/17/2015,klant_6,0,0
1182,7/18/2015,klant_1,0,2
1183,7/18/2015,klant_2,0,4
1184,7/18/2015,klant_3,0,0
1185,7/18/2015,klant_4,0,0
1186,7/18/2015,klant_5,0,0
1187,7/18/2015,klant_6,0,0
1188,7/19/2015,klant_1,2,6316
1189,7/19/2015,klant_2,4,4558
1190,7/19/2015,klant_3,0,0
1191,7/19/2015,klant_4,0,0
1192,7/19/2015,klant_5,0,0
1193,7/19/2015,klant_6,0,0
1194,7/20/2015,klant_1,6316,4924
1195,7/20/2015,klant_2,4558,1741
1196,7/20/2015,klant_3,0,0
1197,7/20/2015,klant_4,0,0
1198,7/20/2015,klant_5,0,0
1199,7/20/2015,klant_6,0,0
1200,7/21/2015,klant_1,4924,4796
1201,7/21/2015,klant_2,1741,1899
1202,7/21/2015,klant_3,0,0
1203,7/21/2015,klant_4,0,0
1204,7/21/2015,klant_5,0,0
1205,7/21/2015,klant_6,0,0
1206,7/22/2015,klant_1,4796,5713
1207,7/22/2015,klant_2,1899,1904
1208,7/22/2015,klant_3,0,0
1209,7/22/2015,klant_4,0,0
1210,7/22/2015,klant_5,0,0
1211,7/22/2015,klant_6,0,0
1212,7/23/2015,klant_1,5713,4166
1213,7/23/2015,klant_2,1904,2646
1214,7/23/2015,klant_3,0,0
1215,7/23/2015,klant_4,0,0
1216,7/23/2015,klant_5,0,0
1217,7/23/2015,klant_6,0,0
1218,7/24/2015,klant_1,4166,0
1219,7/24/2015,klant_2,2646,1
1220,7/24/2015,klant_3,0,0
1221,7/24/2015,klant_4,0,0
1222,7/24/2015,klant_5,0,0
1223,7/24/2015,klant_6,0,0
1224,7/25/2015,klant_1,0,25
1225,7/25/2015,klant_2,1,11
1226,7/25/2015,klant_3,0,0
1227,7/25/2015,klant_4,0,0
1228,7/25/2015,klant_5,0,0
1229,7/25/2015,klant_6,0,0
1230,7/26/2015,klant_1,25,5422
1231,7/26/2015,klant_2,11,5310
1232,7/26/2015,klant_3,0,0
1233,7/26/2015,klant_4,0,0
1234,7/26/2015,klant_5,0,0
1235,7/26/2015,klant_6,0,0
1236,7/27/2015,klant_1,5422,6021
1237,7/27/2015,klant_2,5310,2493
1238,7/27/2015,klant_3,0,0
1239,7/27/2015,klant_4,0,0
1240,7/27/2015,klant_5,0,0
1241,7/27/2015,klant_6,0,0
1242,7/28/2015,klant_1,6021,5332
1243,7/28/2015,klant_2,2493,1707
1244,7/28/2015,klant_3,0,0
1245,7/28/2015,klant_4,0,0
1246,7/28/2015,klant_5,0,0
1247,7/28/2015,klant_6,0,0
1248,7/29/2015,klant_1,5332,4080
1249,7/29/2015,klant_2,1707,1607
1250,7/29/2015,klant_3,0,0
1251,7/29/2015,klant_4,0,0
1252,7/29/2015,klant_5,0,0
1253,7/29/2015,klant_6,0,0
1254,7/30/2015,klant_1,4080,4556
1255,7/30/2015,klant_2,1607,2806
1256,7/30/2015,klant_3,0,0
1257,7/30/2015,klant_4,0,0
1258,7/30/2015,klant_5,0,0
1259,7/30/2015,klant_6,0,0
1260,7/31/2015,klant_1,4556,0
1261,7/31/2015,klant_2,2806,0
1262,7/31/2015,klant_3,0,0
1263,7/31/2015,klant_4,0,0
1264,7/31/2015,klant_5,0,0
1265,7/31/2015,klant_6,0,0
1266,8/1/2015,klant_1,0,0
1267,8/1/2015,klant_2,0,2
1268,8/1/2015,klant_3,0,0
1269,8/1/2015,klant_4,0,0
1270,8/1/2015,klant_5,0,0
1271,8/1/2015,klant_6,0,0
1272,8/2/2015,klant_1,0,5235
1273,8/2/2015,klant_2,2,4563
1274,8/2/2015,klant_3,0,0
1275,8/2/2015,klant_4,0,0
1276,8/2/2015,klant_5,0,0
1277,8/2/2015,klant_6,0,0
1278,8/3/2015,klant_1,5235,6295
1279,8/3/2015,klant_2,4563,1779
1280,8/3/2015,klant_3,0,0
1281,8/3/2015,klant_4,0,0
1282,8/3/2015,klant_5,0,0
1283,8/3/2015,klant_6,0,0
1284,8/4/2015,klant_1,6295,4659
1285,8/4/2015,klant_2,1779,2002
1286,8/4/2015,klant_3,0,0
1287,8/4/2015,klant_4,0,0
1288,8/4/2015,klant_5,0,0
1289,8/4/2015,klant_6,0,0
1290,8/5/2015,klant_1,4659,5082
1291,8/5/2015,klant_2,2002,2275
1292,8/5/2015,klant_3,0,0
1293,8/5/2015,klant_4,0,0
1294,8/5/2015,klant_5,0,0
1295,8/5/2015,klant_6,0,0
1296,8/6/2015,klant_1,5082,3317
1297,8/6/2015,klant_2,2275,1313
1298,8/6/2015,klant_3,0,0
1299,8/6/2015,klant_4,0,0
1300,8/6/2015,klant_5,0,0
1301,8/6/2015,klant_6,0,0
1302,8/7/2015,klant_1,3317,0
1303,8/7/2015,klant_2,1313,1
1304,8/7/2015,klant_3,0,0
1305,8/7/2015,klant_4,0,0
1306,8/7/2015,klant_5,0,0
1307,8/7/2015,klant_6,0,0
1308,8/8/2015,klant_1,0,0
1309,8/8/2015,klant_2,1,5
1310,8/8/2015,klant_3,0,0
1311,8/8/2015,klant_4,0,0
1312,8/8/2015,klant_5,0,0
1313,8/8/2015,klant_6,0,0
1314,8/9/2015,klant_1,0,5119
1315,8/9/2015,klant_2,5,5613
1316,8/9/2015,klant_3,0,17
1317,8/9/2015,klant_4,0,0
1318,8/9/2015,klant_5,0,0
1319,8/9/2015,klant_6,0,0
1320,8/10/2015,klant_1,5119,4926
1321,8/10/2015,klant_2,5613,1668
1322,8/10/2015,klant_3,17,13
1323,8/10/2015,klant_4,0,0
1324,8/10/2015,klant_5,0,0
1325,8/10/2015,klant_6,0,0
1326,8/11/2015,klant_1,4926,4945
1327,8/11/2015,klant_2,1668,1560
1328,8/11/2015,klant_3,13,6
1329,8/11/2015,klant_4,0,0
1330,8/11/2015,klant_5,0,0
1331,8/11/2015,klant_6,0,0
1332,8/12/2015,klant_1,4945,4315
1333,8/12/2015,klant_2,1560,1540
1334,8/12/2015,klant_3,6,6
1335,8/12/2015,klant_4,0,0
1336,8/12/2015,klant_5,0,0
1337,8/12/2015,klant_6,0,0
1338,8/13/2015,klant_1,4315,3882
1339,8/13/2015,klant_2,1540,2608
1340,8/13/2015,klant_3,6,6
1341,8/13/2015,klant_4,0,0
1342,8/13/2015,klant_5,0,0
1343,8/13/2015,klant_6,0,0
1344,8/14/2015,klant_1,3882,0
1345,8/14/2015,klant_2,2608,0
1346,8/14/2015,klant_3,6,0
1347,8/14/2015,klant_4,0,0
1348,8/14/2015,klant_5,0,0
1349,8/14/2015,klant_6,0,0
1350,8/15/2015,klant_1,0,0
1351,8/15/2015,klant_2,0,0
1352,8/15/2015,klant_3,0,0
1353,8/15/2015,klant_4,0,0
1354,8/15/2015,klant_5,0,0
1355,8/15/2015,klant_6,0,0
1356,8/16/2015,klant_1,0,5145
1357,8/16/2015,klant_2,0,5008
1358,8/16/2015,klant_3,0,12
1359,8/16/2015,klant_4,0,0
1360,8/16/2015,klant_5,0,0
1361,8/16/2015,klant_6,0,0
1362,8/17/2015,klant_1,5145,4863
1363,8/17/2015,klant_2,5008,1684
1364,8/17/2015,klant_3,12,11
1365,8/17/2015,klant_4,0,0
1366,8/17/2015,klant_5,0,0
1367,8/17/2015,klant_6,0,0
1368,8/18/2015,klant_1,4863,4720
1369,8/18/2015,klant_2,1684,2257
1370,8/18/2015,klant_3,11,2
1371,8/18/2015,klant_4,0,0
1372,8/18/2015,klant_5,0,0
1373,8/18/2015,klant_6,0,0
1374,8/19/2015,klant_1,4720,4848
1375,8/19/2015,klant_2,2257,1714
1376,8/19/2015,klant_3,2,18
1377,8/19/2015,klant_4,0,0
1378,8/19/2015,klant_5,0,0
1379,8/19/2015,klant_6,0,0
1380,8/20/2015,klant_1,4848,5643
1381,8/20/2015,klant_2,1714,1810
1382,8/20/2015,klant_3,18,6
1383,8/20/2015,klant_4,0,0
1384,8/20/2015,klant_5,0,0
1385,8/20/2015,klant_6,0,0
1386,8/21/2015,klant_1,5643,0
1387,8/21/2015,klant_2,1810,0
1388,8/21/2015,klant_3,6,0
1389,8/21/2015,klant_4,0,0
1390,8/21/2015,klant_5,0,0
1391,8/21/2015,klant_6,0,0
1392,8/22/2015,klant_1,0,2
1393,8/22/2015,klant_2,0,0
1394,8/22/2015,klant_3,0,0
1395,8/22/2015,klant_4,0,0
1396,8/22/2015,klant_5,0,0
1397,8/22/2015,klant_6,0,0
1398,8/23/2015,klant_1,2,6072
1399,8/23/2015,klant_2,0,4991
1400,8/23/2015,klant_3,0,9
1401,8/23/2015,klant_4,0,0
1402,8/23/2015,klant_5,0,0
1403,8/23/2015,klant_6,0,0
1404,8/24/2015,klant_1,6072,5657
1405,8/24/2015,klant_2,4991,1081
1406,8/24/2015,klant_3,9,11
1407,8/24/2015,klant_4,0,0
1408,8/24/2015,klant_5,0,0
1409,8/24/2015,klant_6,0,0
1410,8/25/2015,klant_1,5657,6396
1411,8/25/2015,klant_2,1081,1769
1412,8/25/2015,klant_3,11,12
1413,8/25/2015,klant_4,0,0
1414,8/25/2015,klant_5,0,0
1415,8/25/2015,klant_6,0,0
1416,8/26/2015,klant_1,6396,5079
1417,8/26/2015,klant_2,1769,2072
1418,8/26/2015,klant_3,12,13
1419,8/26/2015,klant_4,0,0
1420,8/26/2015,klant_5,0,0
1421,8/26/2015,klant_6,0,0
1422,8/27/2015,klant_1,5079,5814
1423,8/27/2015,klant_2,2072,2499
1424,8/27/2015,klant_3,13,5
1425,8/27/2015,klant_4,0,0
1426,8/27/2015,klant_5,0,0
1427,8/27/2015,klant_6,0,0
1428,8/28/2015,klant_1,5814,0
1429,8/28/2015,klant_2,2499,0
1430,8/28/2015,klant_3,5,0
1431,8/28/2015,klant_4,0,0
1432,8/28/2015,klant_5,0,0
1433,8/28/2015,klant_6,0,0
1434,8/29/2015,klant_1,0,1
1435,8/29/2015,klant_2,0,1
1436,8/29/2015,klant_3,0,0
1437,8/29/2015,klant_4,0,0
1438,8/29/2015,klant_5,0,0
1439,8/29/2015,klant_6,0,0
1440,8/30/2015,klant_1,1,7146
1441,8/30/2015,klant_2,1,6583
1442,8/30/2015,klant_3,0,17
1443,8/30/2015,klant_4,0,0
1444,8/30/2015,klant_5,0,0
1445,8/30/2015,klant_6,0,0
1446,8/31/2015,klant_1,7146,6641
1447,8/31/2015,klant_2,6583,1942
1448,8/31/2015,klant_3,17,9
1449,8/31/2015,klant_4,0,0
1450,8/31/2015,klant_5,0,0
1451,8/31/2015,klant_6,0,0
1452,9/1/2015,klant_1,6641,5209
1453,9/1/2015,klant_2,1942,2179
1454,9/1/2015,klant_3,9,11
1455,9/1/2015,klant_4,0,0
1456,9/1/2015,klant_5,0,0
1457,9/1/2015,klant_6,0,0
1458,9/2/2015,klant_1,5209,5918
1459,9/2/2015,klant_2,2179,2268
1460,9/2/2015,klant_3,11,3
1461,9/2/2015,klant_4,0,0
1462,9/2/2015,klant_5,0,0
1463,9/2/2015,klant_6,0,0
1464,9/3/2015,klant_1,5918,5186
1465,9/3/2015,klant_2,2268,2011
1466,9/3/2015,klant_3,3,0
1467,9/3/2015,klant_4,0,0
1468,9/3/2015,klant_5,0,0
1469,9/3/2015,klant_6,0,0
1470,9/4/2015,klant_1,5186,0
1471,9/4/2015,klant_2,2011,0
1472,9/4/2015,klant_3,0,0
1473,9/4/2015,klant_4,0,0
1474,9/4/2015,klant_5,0,0
1475,9/4/2015,klant_6,0,0
1476,9/5/2015,klant_1,0,4
1477,9/5/2015,klant_2,0,0
